msg_length,num_links,has_phone_num,money_mention,urgency_words,all_caps_ratio,exclamation_count,suspicious_keywords,sender_known,reply_requested,label
185.98875,1.3393687,0.4752144,-0.042422775,0.15336776,0.5623816,0.9135568,3.0270827,0.0033504376,-0.04946667,1.0
241.36856,3.7846668,0.2008287,0.04401854,1.6801188,0.34417787,1.8969859,1.3054982,1.0534956,0.012064599,0.0
303.4935,-0.25391123,0.06551909,-0.74813664,0.3260747,0.22912681,1.1520809,-0.034606155,1.3500453,-0.119409084,0.0
197.36064,0.93354124,-0.018180175,0.11851212,1.3117778,0.15935713,0.13416699,1.7050216,0.74484915,0.6473464,0.0
142.92508,-0.09148365,-0.043783635,1.133814,1.1897779,0.02150393,0.25677508,-0.42933226,0.8175206,-0.11497956,0.0
268.01266,0.030450987,0.5639325,-0.0126377465,0.88903445,0.13183734,0.44520757,1.2232517,0.051627453,1.0845838,0.0
130.83649,0.7003734,0.3500517,0.66735584,1.0878896,0.13799088,-0.0049028443,3.1030216,-0.38870385,1.1423839,1.0
105.24778,1.4450109,0.69362414,1.0875103,7.8770466,0.3564612,4.267132,0.94850725,0.07865953,1.2562134,1.0
431.26108,1.6778513,0.374619,-0.6091065,-0.08979091,0.057061337,-0.18678927,0.68424624,1.3180128,0.07740673,0.0
436.87384,1.372685,-0.122423545,-0.2074468,1.1211231,-0.12966426,1.1406338,1.8100458,1.2371972,0.3309575,0.0
288.53336,-0.17331913,-0.10659026,0.3486708,1.9446926,-0.05002117,1.0553126,-0.100647055,0.8420453,1.2362722,0.0
250.746,1.9525793,-0.115419686,0.5390126,0.2809964,0.0943284,0.017550431,-0.13294205,0.91545343,0.29731873,0.0
419.39877,1.7534022,0.14706197,0.16600813,-0.07637855,0.69339097,-0.3472559,1.6312523,1.1789415,0.29768637,0.0
522.335,2.0075116,-0.06172353,-0.2953722,0.7426172,0.4709359,0.104252346,2.3899767,0.9382499,-0.25423402,0.0
382.88437,0.058028456,0.048400637,0.23666932,-0.090362996,-0.006135949,1.8577571,0.106233664,0.6666089,-0.017111497,0.0
253.3155,7.446377,0.045679618,1.0929271,2.1093974,0.46874464,-0.5053577,0.79502463,-0.05359219,0.6259305,0.0
191.89201,1.1421244,0.45268917,1.15749,-0.14557788,0.24742863,0.9200342,-0.19236337,0.95928615,-0.41158912,1.0
537.31995,0.08360767,0.30940297,0.1126169,1.1193188,-0.0037974855,-0.12556444,-0.2579605,1.2366163,-0.32464242,0.0
73.88501,2.1357944,0.41056582,0.17876224,1.0904545,0.32959214,0.20909154,3.118319,0.74457073,0.7981147,1.0
31.472166,-0.041650716,-0.024155267,-0.29868713,0.2352771,0.06628954,0.19064608,-0.10427847,0.39916173,0.71238905,0.0
126.57887,1.8859845,0.60237616,-0.032994084,-0.17333536,0.075773306,0.3103848,0.040141214,1.0379883,0.1335736,0.0
191.9058,0.32824472,0.4269105,0.06071113,2.9369693,0.245185,-0.040180426,1.8873274,0.5283095,0.01972859,0.0
464.46445,0.3230057,0.37973177,-0.016963467,0.03201211,-0.0071382658,1.0939522,-0.15755655,-0.12849602,0.34866312,0.0
141.95897,2.1192062,0.42455864,1.4372625,1.1209276,0.7616341,1.8350104,2.6959877,-0.14027146,0.89612657,1.0
277.3785,1.818792,0.08131605,-0.011124953,3.3470001,-0.17776403,0.25787017,1.1240276,0.7156907,1.1167456,0.0
235.77083,1.8233622,0.028619288,-0.021388153,1.368628,0.94053084,2.4326756,0.03471906,-0.11138039,0.44586143,0.0
92.02931,4.156115,0.030517682,0.47075406,0.093230955,0.84600693,1.7284505,6.8834476,0.11172885,0.5852929,1.0
335.22308,0.17406954,0.55188096,0.9767419,1.9663136,0.94290745,4.1232686,7.083771,0.8704964,0.93106496,1.0
207.12846,0.801782,0.42502132,-0.35084325,1.0946231,0.37936372,-0.1506855,0.0785182,0.9153985,1.0015571,0.0
352.1183,3.5539556,0.39458057,0.0056953323,0.85344064,0.39971498,-0.38350114,-0.19740207,1.017454,0.30584747,0.0
245.25606,2.5157254,0.14471208,0.067926444,0.11071499,0.37711468,-0.10284196,0.115079425,0.051319197,0.110406995,0.0
106.61193,-0.25226107,-0.05277396,-0.23048453,-0.5015711,0.16931322,-0.051622547,1.3022851,0.29757813,0.028353304,1.0
304.998,3.6429243,0.25239086,0.3849506,2.3824039,0.124148026,0.6566684,1.1253449,-0.2953355,-0.1828854,0.0
284.77487,3.6367779,-0.16774508,0.9823755,4.4027834,0.42546728,6.797995,0.7926286,0.27502364,0.8506755,1.0
236.04399,0.036873803,0.110129096,0.21750139,2.1593199,0.39793736,1.0835723,0.22186509,0.828934,0.13808547,0.0
302.93027,0.059487425,0.05984359,-0.107409544,0.43147007,0.23435423,0.23708773,1.084084,0.8753341,-0.0042040013,0.0
385.8595,7.5697746,0.3319268,1.2944038,1.909245,0.66298085,3.5575793,2.0960197,0.52120465,1.2629302,1.0
241.62349,1.7362251,0.058252376,0.15463625,1.207612,0.1399768,0.12768394,2.5645294,0.10120545,-0.08456046,0.0
337.90927,0.15556687,-0.040990796,-0.2430189,1.2851455,0.6144828,0.050340995,0.9878754,0.86605984,0.12176818,0.0
258.66656,2.6278393,0.3228804,1.5315683,1.2084681,0.90998083,3.2298164,5.9252305,1.0099093,0.53308856,1.0
31.702658,3.5287442,0.48083788,-0.046113115,1.1383812,0.28360692,0.10922024,-0.21785295,0.96197087,1.3859674,1.0
156.41856,3.8460577,-0.00043447284,-0.07191099,0.5987085,0.5887627,1.7841036,3.1751328,-0.08560781,1.0270247,1.0
327.90988,3.1815314,0.4201424,0.3453352,2.0516644,0.75358564,2.9079568,3.1018481,0.98601115,1.4270552,1.0
200.5835,-0.13850956,0.4699288,0.8621902,1.3276193,1.1278467,0.111555435,1.0983891,1.3505788,-0.064365976,0.0
193.38222,1.7366921,0.067913495,-0.009415127,1.56546,0.04441098,0.7604234,1.0000471,0.21014772,0.80473214,1.0
441.2502,0.75126094,0.011951956,0.23668087,1.1287858,0.1877177,2.774199,-0.024948563,0.25851217,0.78075904,0.0
312.11987,-0.41064662,0.21295898,-0.2675601,1.128266,-0.1474165,-0.081172064,-0.47037268,0.7078326,1.0199546,0.0
375.1208,3.9626307,0.106328346,-0.20924713,-0.03934908,-0.14708588,0.75243104,0.77047336,1.5094208,-0.6318362,0.0
401.3235,2.3108022,0.09388813,-0.53484166,0.83932704,-0.050402276,0.8608272,1.8268083,1.4188966,0.36051777,0.0
227.54509,3.0354197,0.046994343,-0.32226437,0.8384107,0.13944907,-0.08560225,0.6693682,1.4980018,-0.16383004,0.0
169.18985,3.686034,0.054258626,0.4414876,1.346841,0.7407717,1.3018357,2.2389314,0.11573133,0.78470045,1.0
415.4753,0.09315568,0.5371154,1.2943867,1.9848245,0.6431781,-0.19107655,1.8836229,0.70095223,-0.23543322,0.0
309.90024,0.26515496,-0.079558775,-0.32352707,0.36935362,-0.14992233,1.5251613,1.1899464,1.1874437,1.2465204,0.0
427.14777,2.0691411,0.054412633,-0.29954216,-0.28684124,0.37158877,1.2164758,0.20762062,0.88739103,-0.13503285,0.0
225.2797,-0.29638302,0.27148283,0.074751504,2.4419622,-0.067025304,2.2144532,0.6165657,0.8679893,1.5465915,0.0
238.98323,0.42978925,0.044250675,-0.04078468,-0.112694375,0.17304201,-0.05540434,0.89146703,0.55816144,0.87223893,0.0
367.20087,0.13693321,-0.10801833,-0.12187329,1.7269313,-0.4102391,-0.6108989,1.6066358,0.93901837,0.37030622,0.0
163.88858,0.015577768,-0.19794735,-0.23007225,1.9749361,0.76405853,0.14383927,0.21813421,1.1313837,1.0327799,0.0
278.77383,0.3245767,0.4873099,0.001236967,0.063183755,0.044113677,1.0096309,1.8360608,1.2354966,0.1209039,0.0
320.5847,1.4476761,-0.13930227,-0.24037108,1.3335043,-0.0013472312,-0.15981288,-0.20848797,0.98734856,0.32455975,0.0
273.29514,1.9846228,0.18844922,1.1442995,3.1399715,0.7054073,-0.31735727,1.6811582,0.5222699,0.7310441,1.0
365.0457,-0.7294289,0.029811451,1.2379498,0.17266598,0.47450578,0.061427414,-0.09689317,1.0119613,-0.26559594,0.0
260.60303,0.1679332,0.04121254,-0.17681545,0.6431344,0.33795953,-0.008688629,1.5520478,0.17710184,0.2833924,0.0
322.36356,-0.0004118138,0.17809041,-0.10252967,2.2123134,0.36752093,0.10397415,1.4141961,-0.09758187,0.39783904,0.0
206.24364,0.32038626,0.045135166,0.64886534,-0.1864035,0.21137759,1.0067203,-0.13768277,1.1258935,0.652361,0.0
321.13895,0.32858214,-0.15078032,-0.551126,0.9254113,0.31336853,1.8641905,1.1018565,0.8617563,0.9644665,0.0
440.20602,1.4135555,0.1114877,0.10489498,1.0145499,0.48794526,-0.18973427,-0.0058966605,1.6536993,0.1415008,0.0
256.51706,2.032172,-0.1292282,0.21556887,0.28092825,0.53428054,0.34815925,3.916585,1.2159413,0.8387729,0.0
185.03996,8.28973,0.07003944,0.12220306,2.2709358,0.80742353,0.6270671,2.186788,0.44961908,0.025378326,1.0
351.9292,0.18935648,0.50528705,0.7118193,2.0340862,0.19131516,0.8965409,2.3637843,-0.012766264,0.7349758,1.0
227.93262,3.5046132,0.32261944,1.320907,6.260046,0.21923304,1.0116411,0.6537828,-0.38479206,0.80560136,1.0
369.59726,2.164541,0.4127944,0.98883003,1.3381907,0.19598499,1.2426637,2.9576716,0.14589007,1.0712149,1.0
172.39458,-0.745471,0.5602457,-0.15963353,0.72383,0.43776378,0.7895496,2.934238,-0.21191074,1.0005294,0.0
217.25829,3.651194,0.4107856,0.9534831,0.06650577,0.028717896,2.3614678,1.3672193,0.8225215,-0.2766662,0.0
176.72006,1.8026414,0.18398173,1.1122307,2.2616034,0.9667065,3.1357074,3.141206,-0.34719312,1.3240956,1.0
300.26508,1.6273235,-0.0317579,0.97427696,0.963628,0.15084669,0.07010397,0.18201639,0.9135638,0.99845475,0.0
151.11249,3.4055917,0.41633996,0.96565485,0.021715375,0.21251796,1.79472,2.0190897,0.21655416,1.3417997,1.0
343.80655,1.9610425,-0.016701126,-0.28687778,0.995278,0.5539918,1.2270389,1.2203447,1.0568806,-0.1110768,0.0
134.87277,1.7964839,0.46711522,0.31918743,1.8764485,0.18895543,-0.34517306,1.1789653,0.8049607,1.4912114,0.0
171.06584,3.6093051,-0.11865877,-0.17468384,2.2157238,0.618919,-0.109786846,1.6388825,1.3372394,-0.575243,0.0
325.83594,1.3643651,0.4801952,0.13549182,1.1152118,-0.14933349,0.5701911,3.1699636,1.0335554,0.73113114,0.0
94.36462,-0.21458277,0.356225,-0.038490627,1.1090304,0.4517207,1.9540356,2.1928566,-0.17658469,-0.02864214,0.0
389.4086,-0.36732882,0.003599689,-0.17949244,-0.14156935,-0.25732207,1.3692585,1.0173814,0.069074534,0.37905934,1.0
302.73782,2.2995784,0.41877183,1.1733754,0.10682067,0.4302101,-0.3081532,1.2631583,0.040650725,0.6833531,0.0
351.39413,4.112762,0.36691096,0.014554395,-0.40413824,0.12438275,1.4295039,-0.14414448,0.004949259,-0.103938945,0.0
280.61243,-0.7065103,0.360914,-0.14392968,-0.005794072,0.35561657,0.3700799,4.0657053,0.67852634,0.036802333,0.0
101.53758,2.1298053,-0.07287076,1.1677033,5.9550223,0.4110892,4.053042,2.0870817,-0.19541141,1.1838542,1.0
191.9683,0.17957972,0.12187053,0.33895227,-0.045479916,0.5398712,0.4253709,1.0841765,1.542491,0.34235102,0.0
401.2731,0.84441376,-0.12970924,1.0921496,2.8730626,0.3553592,1.502078,5.357379,0.3440718,0.28454477,1.0
195.23692,0.3261345,0.104730144,1.2426337,1.094438,0.57844484,0.9910882,1.1802,0.80012286,0.094259135,0.0
383.47748,-0.20268491,0.0875259,0.88417786,0.5324855,-0.19512714,-0.14134583,0.08234872,0.8849831,0.8339126,0.0
128.7458,0.6550193,-0.063941255,-0.20435886,3.1788821,0.036722537,-0.35688394,2.872357,0.1953678,0.8303635,1.0
104.44851,1.4777633,0.37579313,0.056637473,0.5212897,0.19548635,-0.1521261,0.06914863,1.2749466,-0.07972598,0.0
323.4736,3.6619256,-0.06846913,0.9561023,1.9212627,-0.09031802,2.0255067,2.3229196,1.1457477,0.09708604,1.0
169.02942,2.1294622,0.48829627,1.1644372,2.6665988,0.88595045,1.9619665,3.881696,0.011472952,1.1621357,1.0
117.94832,1.7392198,-0.1764186,1.1025765,1.3370508,0.8390126,2.849542,0.2399979,-0.3163364,0.2654438,1.0
252.15247,8.853517,0.6011602,-0.07413094,1.0613563,-0.023691675,0.8925292,1.7873136,0.11385714,1.3743412,0.0
195.32048,1.6605093,0.39054576,1.2810936,2.085733,0.92634183,1.3187385,4.216206,-0.063446574,0.69810003,1.0
184.20763,2.1165233,-0.11820151,1.0898545,0.61342,0.8727304,1.9717888,2.7168925,1.2483066,1.1246436,1.0
202.19469,-0.26769164,0.3482642,1.1415884,3.207114,0.6930231,1.1035652,7.1863217,-0.024417888,1.3660134,1.0
112.43251,5.2170553,0.2527208,0.52491486,0.9025448,0.71643096,3.0847178,2.791974,0.9515235,0.12344865,0.0
213.596,0.08098502,-0.057157617,0.19645263,0.91978747,0.5603693,2.3396475,-0.36468607,1.1925709,-0.23464917,0.0
336.8703,0.19336455,0.26815173,0.4113118,0.7276071,0.34208453,2.1605563,1.7961178,1.0663484,0.27943268,0.0
502.6407,1.4114264,0.38963568,0.056486454,2.9573786,0.097007714,-0.056039352,0.2785792,0.23065567,-0.116415486,0.0
349.28964,2.2977502,-0.13724111,1.1200589,2.8847065,0.9663281,3.3911629,2.7213502,-0.14688285,0.5600057,1.0
328.4714,1.7362498,0.07294079,-0.59032667,0.3172582,0.5878885,1.0588892,0.25619125,0.804312,0.18780862,0.0
369.59686,0.63162684,0.008908576,1.2494087,0.11351698,0.40518662,0.8914535,2.2706125,1.3348292,1.0007648,0.0
104.55149,-0.095665805,0.113746844,-0.4642635,0.25914973,-0.0113540795,1.4220057,-0.20393574,0.97154015,0.9785188,0.0
125.97228,3.5675147,-0.042018857,0.94450915,-0.63773316,0.46089578,-0.38487956,-0.1912769,-0.08952743,0.9969545,1.0
411.07755,1.6829135,0.013921151,0.2145814,0.10464336,0.16877784,-0.06494728,0.27635014,1.0785669,-0.06134708,0.0
204.75964,1.6875162,-0.099493526,1.2524498,0.9276886,0.040580202,0.329729,0.066630036,0.7905904,1.1838912,0.0
398.63968,2.316223,0.0026031053,0.20209,0.18344457,0.5939542,1.1694407,3.0164194,0.8867631,1.3135549,1.0
164.0773,1.5385091,0.43006477,1.2316526,2.4678175,0.4073768,0.2937943,2.1647758,0.8905609,-0.15871532,0.0
160.73625,2.4390416,0.14773192,-0.026096249,0.29863307,0.19334777,0.099337466,-0.08353116,0.83605045,0.1759807,0.0
165.57591,-0.59088427,-0.0614486,0.41998753,1.2470121,0.29419395,-0.042325724,1.9762158,-0.17747353,0.8760124,0.0
375.28424,1.3922876,0.122762434,-0.08848201,1.2375972,0.2851058,1.8614023,-0.14571038,0.37578827,0.33560026,0.0
361.8878,1.636273,0.4463935,0.19710796,1.0705165,0.15769975,1.9151673,-0.15082039,1.1379126,0.13850023,0.0
407.9447,3.3360689,-0.04090589,0.90813744,2.2113197,1.0214897,3.5335674,2.2335443,-0.034414794,1.0619351,1.0
314.64377,-0.42314988,-0.14922222,0.020660706,-0.06763435,0.7916024,0.28284043,3.4824378,0.9891864,-0.02750834,0.0
184.24467,2.508335,0.07794403,-0.40780765,1.1767077,0.5070436,1.2676266,0.79894465,1.0884309,-0.2333318,0.0
256.94397,-0.714516,0.12809832,1.0634043,1.7168812,0.8019265,0.32036966,2.8935125,1.1038737,-0.15089644,1.0
199.37535,0.47633445,-0.1753395,0.23388082,-0.10216976,0.6955972,-0.33274546,1.2960224,0.031758413,1.229782,0.0
358.2966,0.12952873,0.5006241,-0.23502068,0.7117953,0.037749544,1.0177928,0.31617388,0.86003006,1.0939748,0.0
250.55293,3.4979248,-0.15813348,1.0561049,1.1195903,0.47095695,2.0023413,-0.12344744,-0.09662067,0.11503907,1.0
265.27847,0.23799342,-0.1110236,-0.1739511,0.064215146,0.24457602,1.8742683,3.9443674,1.0140798,-0.13519399,0.0
301.40515,3.5256689,0.37095192,0.03565974,2.9667702,1.0254006,4.0371604,0.9051585,-0.039494548,0.98042834,1.0
197.90952,0.27173555,0.01999177,-0.14620624,1.1516078,0.05672741,-0.06835934,-0.08103152,0.046255916,-0.09715384,0.0
416.90015,1.395747,0.46257553,0.93011653,-0.13521445,-0.29624677,0.6559936,0.40120468,1.2828377,0.6841819,0.0
186.67496,2.347371,0.49509302,1.2761716,1.3047055,-0.11210466,1.3111315,0.10343821,0.65529835,-0.18612042,0.0
437.85776,1.8649668,0.43215343,1.386964,2.4314687,0.096767515,0.6712512,0.3563949,1.3580282,0.18967125,1.0
306.73972,4.831524,0.36701456,1.4572725,2.8613477,0.17226084,2.8111994,4.843921,0.8577777,1.331863,1.0
247.6844,5.4222264,0.012184589,0.74874055,1.1695883,0.53234977,0.08207727,1.6883365,0.02078826,0.8667093,1.0
191.72571,4.162404,0.39285418,-0.13779095,3.350702,0.5585003,3.3271203,2.689224,-0.11325915,1.2742946,1.0
169.27148,4.032833,0.38764003,-0.3193831,-0.5084765,-0.067748904,0.15881261,0.93287224,1.2164427,0.76638246,0.0
321.97043,0.25039554,-0.12477181,-0.38486966,0.36636317,0.22591884,1.0694025,1.3743135,0.7167407,-0.004691534,0.0
241.78087,0.3683192,0.5570423,1.051114,3.693319,0.4779596,0.9660277,3.3207955,-0.11552343,0.7134892,1.0
261.82672,4.709462,0.26791653,0.8218546,1.8625551,0.5209648,0.9368507,0.17940947,0.82939976,1.3322915,0.0
373.9392,-0.2703105,0.27043542,0.020766124,0.16800529,0.29091325,-0.24893168,1.2424935,1.0956258,1.2384622,0.0
365.38242,3.3608937,0.26099038,1.61549,3.8869383,0.51631206,-0.21006194,2.3884006,0.5708273,1.048535,1.0
283.73978,2.2172368,0.4628272,0.4515551,0.4862629,0.60819757,1.1864481,1.0391779,-0.027918546,-0.3691473,0.0
283.57956,0.088892475,0.38528803,0.30083773,0.076150715,0.3429589,0.4366708,1.3396487,1.3119192,0.17210215,1.0
353.2357,0.35898644,0.05312742,-0.17662346,0.6340587,0.20277748,-0.1409334,-0.23588999,1.113982,-0.16677566,0.0
389.56586,-0.2958036,0.35052472,0.2145349,0.035746586,0.15881367,-0.25792092,-0.14954168,0.5863076,0.08985511,0.0
411.9336,1.8297998,0.008730416,-0.04512583,-0.18962732,-0.13338014,1.1166573,0.014958797,0.24073622,0.006929314,0.0
205.33199,10.577741,0.2770479,1.0494523,0.1496045,0.9258504,3.0795395,2.7598329,0.1512051,1.3632321,1.0
290.6703,4.159796,-0.03986463,0.8181179,1.4140505,0.41375968,2.3600612,-0.17781386,0.72577184,1.0600175,0.0
195.19148,2.303959,0.06967165,0.3372085,-0.25317973,0.57197237,1.4185044,2.0729434,0.9706384,-0.1737389,0.0
310.93747,0.099137835,0.4260683,0.315243,4.3416095,0.94103783,3.702754,2.2665205,-0.111757025,0.9450422,1.0
231.75719,0.018796518,0.31993878,-0.07395563,-0.068395205,0.7791433,2.0097508,0.9825425,-0.13007641,-0.25370637,0.0
269.67606,-0.18726334,-0.11321093,0.44673654,-0.55111766,0.05616348,-0.021327654,1.1154342,0.9181288,0.80728424,0.0
390.83984,1.6720731,-0.07384098,1.1562676,3.8414829,0.51330954,4.2790327,0.6256239,0.663321,0.95720553,1.0
217.16856,2.3023636,-0.09618769,-0.056084994,2.0737195,-0.021090182,0.8516333,-0.049139936,0.03962242,0.78678936,1.0
211.40648,2.0788102,-0.19930044,0.20853843,-0.121680796,0.57340205,1.7891831,0.12651338,0.93815726,0.18844931,0.0
228.81001,-0.23979124,-0.019966654,-0.108255096,0.15647978,0.6735802,-0.27485034,0.577229,-0.25885043,-0.050853,0.0
242.51505,-0.5965246,0.3666317,0.85695946,0.00924602,0.45107257,0.07131252,0.96035975,-0.3265299,-0.28274226,0.0
361.71506,9.255561,0.23792794,0.63820285,-0.019317921,0.77864003,2.2707853,4.070782,0.13044265,1.1257095,1.0
274.73898,2.9192266,0.34856388,0.9404829,2.7352052,0.6553975,0.06145504,1.4801173,0.026136061,1.0820327,1.0
294.0446,1.9256741,0.48560795,0.5011584,0.97158724,0.2621627,-0.111991614,4.0621805,0.93532616,-0.22379522,0.0
403.5948,0.7666608,0.4669015,-0.006520353,1.1011195,0.011065041,1.1312777,1.3402338,0.01774446,0.8872416,0.0
395.61542,0.14409447,0.41418028,0.8921321,0.6021746,0.5218956,-0.05163022,0.6077585,0.684542,1.1057159,0.0
322.0216,-0.45255452,0.14098834,-0.20460662,1.8719727,0.49389622,1.4818802,0.87998974,-0.15304169,1.0087776,0.0
131.39543,3.2025528,0.50967664,0.3357968,3.3372002,0.66430706,2.0748146,1.78183,-0.020292161,1.083148,1.0
424.34836,3.3516612,0.4633971,-0.15566513,-0.16761006,0.06946077,2.1182988,0.8644013,-0.040750258,1.4926736,0.0
160.48558,1.9244156,0.31155166,0.3044255,0.112840176,0.28073615,0.9012952,-0.15496898,1.0388017,-0.08054622,0.0
313.88193,0.1490532,0.05371318,-0.15501697,1.2281944,-0.019866675,0.98925906,0.24046494,0.4814434,-0.064545564,0.0
140.4817,1.9742961,0.05723492,1.2455411,2.224843,0.8283119,1.4401042,2.7772434,0.78905267,0.8360334,1.0
291.79303,-0.45817617,0.0789073,0.16585505,0.21596973,-0.20623598,-0.16631716,-0.04751284,1.2442672,0.9407945,1.0
253.62102,1.756762,0.41195354,0.23626238,4.9671426,0.06762468,0.16772653,0.22558619,0.9497616,-0.041829664,0.0
397.0605,-0.12976351,0.20943359,-0.14182138,1.1269993,0.31310007,-0.5616814,0.021836199,-0.29593778,1.1280153,0.0
90.116905,1.094685,0.05661405,-0.0073319557,-0.075002685,0.3466804,0.33724305,0.08753092,0.89223534,0.5402508,0.0
289.00073,2.357851,0.31600273,0.88518035,4.0301743,0.83535016,1.4690956,5.157332,1.2807375,0.72429645,1.0
216.66039,2.639684,0.47976705,0.12526295,0.97997206,-0.250583,1.0695105,0.036042936,0.2801392,0.09018069,0.0
239.2935,5.62462,0.5432404,-0.2461947,1.1357741,1.027894,2.9850593,1.7285395,0.5535525,1.2193972,1.0
222.28178,2.7726853,0.48725554,0.80512476,1.4683006,0.7088502,3.8827226,3.9031117,0.2688544,-0.060755894,0.0
295.0377,6.868154,0.028993431,0.6569489,5.0778666,0.8852959,2.8884017,2.2227159,0.708123,0.9797963,1.0
343.91867,0.7088044,0.060634084,0.5440846,0.32508442,0.27011278,0.03208648,-0.04720542,0.8949196,-0.013155868,0.0
353.46307,-0.2081001,0.3905667,0.27705464,2.1367471,0.28173703,0.9346889,0.98488814,0.7922126,1.4125882,0.0
147.89986,1.9224181,-0.011509503,0.98719394,3.1707928,0.85286355,2.8122222,5.16947,0.19907165,0.93689775,1.0
446.60287,-0.3412592,-0.04543307,-0.40791488,0.6057447,1.0086004,1.1603427,3.2324653,0.88023067,0.96948314,1.0
255.93396,2.536141,0.42842022,1.1415713,-0.24704349,0.0016487489,-0.30223063,-0.3255179,1.1698191,0.8154653,0.0
190.4729,5.2629876,0.6277966,0.73377097,-0.13843477,0.81951207,0.59892607,2.7648907,1.0012281,0.004054774,1.0
179.11841,-0.33199832,-0.21338503,1.2097732,3.8983405,0.53269994,0.19484222,2.0857527,0.069412455,0.6370203,1.0
158.7942,1.2394542,0.45669946,0.8889171,2.2183769,0.30470058,1.8966006,0.27403668,-0.12249186,0.7978052,0.0
232.36018,0.26390907,0.56795114,0.057055473,2.6405349,0.49727046,-0.39524832,0.040131096,0.13059972,-0.21336608,0.0
259.66025,-0.25152236,0.527701,-0.008160772,0.14905846,0.2815328,0.70461446,1.2634043,0.27024552,1.2264731,0.0
61.24939,1.8192582,0.1396348,1.0859374,-0.07435974,0.025200186,0.19486572,2.9969382,0.96653694,1.3060255,0.0
413.52658,1.2839926,-0.11563759,-0.3232131,4.4735284,0.26477927,1.4286816,2.2167332,0.08086869,1.2427564,1.0
309.98416,-0.2801258,0.47201696,-0.21366589,0.12330123,0.3438905,-0.26021445,0.76697284,0.8239227,-0.25712344,1.0
239.05704,0.48210436,0.3751212,0.89733505,3.7866836,0.6810869,0.76733077,3.3629339,0.9391463,1.2031032,1.0
315.3889,-0.8071584,-0.15668379,-0.36925122,2.0846581,0.4588094,1.8167065,-0.19323023,1.0880165,0.25384763,0.0
414.1688,-0.24806115,0.0020128302,-0.31866774,-0.30077797,0.5798178,-0.45765454,1.0732967,1.3933195,0.011970409,0.0
331.12534,4.2885685,0.44093236,1.0677966,2.1197095,0.26608098,3.2746372,-0.056284502,0.391856,0.10411891,1.0
331.75363,-0.63786227,-0.051030185,-0.26970553,0.22421418,0.3196614,-0.07566652,0.40576598,0.87991196,-0.07660326,0.0
133.98792,3.8401499,0.21110852,1.326918,0.9843733,1.0955048,-0.34822705,3.118253,-0.073132746,1.0621707,1.0
38.04307,3.2108197,-0.201712,0.81707966,4.716487,1.0015925,3.1493561,5.2971096,0.06648544,0.7120113,0.0
380.2499,0.030135088,0.0043458585,0.5892587,0.82126874,0.08507497,0.59670097,-0.015986446,1.0186561,0.21448098,0.0
68.721,-0.28727168,-0.10326322,0.99640274,1.7427578,0.632511,3.2716856,3.567632,-0.34433162,0.7216625,1.0
417.17334,5.960394,-0.032429665,-0.1410811,-0.11537561,0.15176646,-0.1177943,0.6665509,0.9525996,1.6146897,0.0
278.6774,-0.15647441,0.0025503284,-0.235788,0.009318478,0.15098457,-0.456741,0.99599904,0.8225328,1.0966078,0.0
168.99818,3.878035,0.15346567,0.124545224,2.1922874,0.52222633,0.10114921,1.9146458,0.5504955,0.5937728,1.0
328.0454,1.2466666,0.502552,1.2939738,0.069874205,0.40854713,0.5951732,2.9245746,-0.14680001,1.1936321,1.0
180.98439,0.11537503,0.22910126,-0.17346303,-0.10610793,0.60080075,0.9993572,-0.25375164,-0.56887114,0.27255005,0.0
387.18973,2.9881508,0.043613996,0.17998885,1.2344284,0.035647385,1.0890397,-0.11909215,1.1609824,-0.21682431,0.0
443.0898,0.24346395,0.4036243,-0.06330118,-0.30020136,0.13097927,2.060792,-0.52865344,1.3686477,0.118060865,0.0
454.87613,4.32659,-0.09940323,0.2571954,1.1925267,0.42586827,0.32385477,-0.02232333,0.17641655,1.1696857,0.0
284.42905,1.4474045,0.055668093,0.97924453,1.7047606,1.1420131,3.4325106,0.9745737,-0.15564477,1.3601981,0.0
260.34103,-0.18574335,-0.06708634,0.05809657,0.83395076,1.0798973,2.3677766,2.3935528,-0.23792525,0.01653379,0.0
203.19551,5.5697255,0.25766155,0.28260136,1.0775825,0.28392377,1.1727341,2.1469615,0.28297535,1.0411446,1.0
209.50858,0.46692178,0.5228459,0.14659935,0.43430212,0.030038795,-0.20279482,0.07905206,1.1663965,1.101871,1.0
386.56296,-0.17764238,-0.031206597,-0.026365353,1.4481747,0.55577236,1.2047226,0.1315339,-0.24003984,-0.28662953,0.0
435.84375,3.2662802,0.057350572,-0.2862985,1.1436744,0.31930202,0.011901951,0.08996593,-0.2334896,-0.26218626,0.0
135.04802,0.2793244,0.28945863,0.45987204,1.6386681,0.021489779,1.318128,0.86921763,-0.1717499,-0.024573276,0.0
261.12927,3.8346958,-0.023061289,1.394323,3.2440228,0.2497626,2.2339163,5.65599,0.71666986,0.8910182,0.0
114.59768,1.6708134,0.38447395,0.6422733,4.1434703,0.5443901,2.2183847,1.9600754,-0.23201877,0.9111107,1.0
476.6097,0.5876417,0.08652993,0.31303054,0.12172053,0.1918435,0.8278244,-0.35964012,1.0342087,-0.13590504,0.0
207.89806,1.9735523,0.3767173,-0.4686318,0.8996999,0.12038657,0.69257987,-0.07360198,0.85461843,-0.1962439,0.0
